,home_flag_passer,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,total_top_seconds_ewma,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense,odds,passer_player_name_A.Rodgers,passer_player_name_B.Mayfield,passer_player_name_B.Nix,passer_player_name_B.Purdy,passer_player_name_B.Young,passer_player_name_C.Oladokun,passer_player_name_C.Stroud,passer_player_name_C.Ward,passer_player_name_C.Wentz,passer_player_name_C.Williams,passer_player_name_D.Gabriel,passer_player_name_D.Jones,passer_player_name_D.Maye,passer_player_name_D.Mills,passer_player_name_D.Prescott,passer_player_name_G.Smith,passer_player_name_J.Allen,passer_player_name_J.Brissett,passer_player_name_J.Burrow,passer_player_name_J.Dart,passer_player_name_J.Flacco,passer_player_name_J.Goff,passer_player_name_J.Herbert,passer_player_name_J.Hurts,passer_player_name_J.Love,passer_player_name_J.McCarthy,passer_player_name_K.Cousins,passer_player_name_L.Jackson,passer_player_name_M.Brosmer,passer_player_name_M.Mariota,passer_player_name_M.Penix,passer_player_name_M.Stafford,passer_player_name_P.Mahomes,passer_player_name_Q.Ewers,passer_player_name_R.Leonard,passer_player_name_S.Darnold,passer_player_name_S.Rattler,passer_player_name_S.Sanders,passer_player_name_T.Lawrence,passer_player_name_T.Shough,passer_player_name_T.Tagovailoa,passer_player_name_T.Taylor,posteam_ATL,posteam_BAL,posteam_BUF,posteam_CAR,posteam_CHI,posteam_CIN,posteam_CLE,posteam_DAL,posteam_DEN,posteam_DET,posteam_GB,posteam_HOU,posteam_IND,posteam_JAX,posteam_KC,posteam_LA,posteam_LAC,posteam_LV,posteam_MIA,posteam_MIN,posteam_NE,posteam_NO,posteam_NYG,posteam_NYJ,posteam_PHI,posteam_PIT,posteam_SEA,posteam_SF,posteam_TB,posteam_TEN,posteam_WAS,defteam_ATL,defteam_BAL,defteam_BUF,defteam_CAR,defteam_CHI,defteam_CIN,defteam_CLE,defteam_DAL,defteam_DEN,defteam_DET,defteam_GB,defteam_HOU,defteam_IND,defteam_JAX,defteam_KC,defteam_LA,defteam_LAC,defteam_LV,defteam_MIA,defteam_MIN,defteam_NE,defteam_NO,defteam_NYG,defteam_NYJ,defteam_PHI,defteam_PIT,defteam_SEA,defteam_SF,defteam_TB,defteam_TEN,defteam_WAS,roof_dome,roof_outdoors,surface_astroturf,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf
56,True,0.6637739315852341,37.75437127643475,290.9765422421128,122.06418105118628,5.277495415099585,0.6747268991292361,4.51467724896702,1.1495805716069272,1.4388951624050073,252.9053697085583,1.4113632991374399,1365.4195303487534,False,0.648871694519568,28.636916275448154,250.5976625950513,99.01414231496709,-2.3095488709891696,1.4368116478511606,4.687743328013988,2.158221547231665,1.1885118386850542,212.55703808691666,-2.9167610404309228,-115.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
301,True,0.7634572348370535,27.801751443408705,182.05262232687159,122.51684191852402,9.00304052426623,0.2691029900332226,5.476844176370029,1.4906992871657583,2.32420088378544,225.80292229784214,11.650504470811597,1052.2723349353287,False,0.6955483089599216,33.43080117431812,267.5841527043953,122.57290304265686,2.732830716355283,0.6778034195795977,5.613849294996686,2.7637825335850863,1.651178536622173,261.4497801720241,4.2118064360802965,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
202,True,0.6806728994344156,37.043151230489045,313.5329540142561,135.37918695359508,4.1783148514208,0.7990601944124229,7.097087750632988,2.0419327524536914,1.567297238545826,300.05120956309236,1.624343716959092,1233.489819850207,False,0.6424384320254224,28.60576381887934,235.4853972098914,102.18162000137056,-5.190279531484854,1.6031383875307461,6.064406699872747,3.001787743395451,0.7877769442085373,194.58520504341874,-3.4478916779557958,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
468,True,0.674107152223587,19.0,175.95,84.30000000000001,-0.6150528430938719,1.1,3.1,0.8999999999999999,0.0,166.85000000000002,-1.6634419023990628,836.5000000000001,False,0.6850148565928302,33.32333977234786,275.52696403195466,124.62791899014,4.068747455531939,0.6462950192135535,5.617058882855396,2.0360003086477256,1.8703984371316011,259.35608869755373,3.5791652439594164,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
36,False,0.5928257488354517,30.17957034706117,258.8553561625271,96.60976194380858,-3.200709326481097,0.7238992240898248,3.2598395691304844,2.258794499887919,1.4198585179250245,196.9796621861428,-6.396385815735124,1154.2405611639872,True,0.6985997099007657,29.82433718666319,244.24966115221068,108.6186516686463,4.062776268561481,0.922669623300487,3.2924387187716553,2.072289730138127,1.2329202074072276,237.52650747487,2.3470720953964403,-115.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27,False,0.6997619500473553,31.189715511402124,272.35165790407376,144.1335483662871,9.387344801386329,0.17387188336612586,1.8194577944069927,1.5230526078121471,1.952972293003903,271.35685417540236,3.9144378381241025,1200.450703157759,True,0.6622269373889488,32.17545368215919,284.79225884813394,116.10375725500951,1.5591480130002418,0.9287431257719867,5.727639608424358,2.692683671811468,2.0276361995209062,249.6499950916269,1.1060083638919058,-115.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
79,False,0.675355946162909,27.565977893613628,181.9875556933458,120.77900162945342,0.9620577422395581,0.7056934919219483,4.454793144657878,1.996021764283684,1.657930904249981,205.3375203139918,1.5155081553441672,1146.0546939895737,True,0.641245938684891,26.260735819595556,226.04148836704445,90.44049514101255,-2.705502072860982,0.7470025312861043,3.661459744861941,2.0427967675339094,1.2666402276886812,181.39905807250614,-0.9493113571918511,-115.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
324,False,0.6491679524080113,27.638033358303385,224.36635696102613,94.45583712846873,-3.4850335528720606,0.8962047368791305,7.745060628153595,4.002587251358062,1.4839140949139915,193.4366398246408,-2.1316108445726254,1287.9098397990917,True,0.6660638966170641,30.909055663232543,218.75176876081858,121.78337192258925,2.6490726422355158,0.44848507062951726,6.065426756634199,1.7797261107372153,1.1882602825906126,228.23506084711713,2.0120072506390643,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
12,False,0.6211917955739826,26.080270338946416,155.83460677821287,116.7624722958922,-3.5687833154043536,0.5314667928591604,3.4215236278353105,1.7028314657211394,1.2966583870560082,170.36729612495301,-5.671068462916304,967.291376136859,True,0.5955211027820898,34.79282874060974,298.1167582716679,105.4604499177829,-0.6906560072871409,0.69844236869775,6.453037590513652,1.8861385385845653,1.207627788863668,229.20813686549138,-3.0600428006496125,-115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
93,True,0.6763487867396984,33.32195593974777,265.59624068638516,97.95660258684643,-0.7440081926790681,0.6394832758120181,5.284911137631843,2.471359223300971,1.716171015708157,222.86153436764184,0.846239257278229,1169.3909379737447,False,0.669285602895568,32.72994355881033,275.66830520397593,95.66770264414299,3.043165295552949,0.06755574501857639,2.9771580351143245,1.363986582577681,1.7016483911192668,233.7345711336736,1.2828130562978248,-115.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
276,True,0.6477504551825036,26.624786521057718,221.3709185437878,87.1204385585941,-1.9602521252226734,0.4211700264571791,6.016240495392529,2.697631469411952,0.8825245466456776,177.3037042571342,-1.570172917019348,1036.675518803405,False,0.6988617511526658,29.860687679915646,240.81031014126586,118.63442697015495,8.872991743441801,0.3072089744161293,5.758521089729424,1.6601014260252425,1.67707573148292,258.50305841515427,7.054144070080897,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
396,True,0.6314494061499683,25.54311410414115,235.5432455075543,91.09916058494483,-4.9472733579388395,0.5886201229918369,4.410541652598815,2.8168232016114034,1.08569520066945,201.39605009015247,-0.24927946600897996,951.140608949584,False,0.6533352283723366,34.93266613247195,234.25722374804428,119.55252664654795,-0.46991844621548057,0.7599585619726139,4.761690422089351,2.1761326188916152,1.659713740089447,238.70168056115727,-2.994397236894518,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
256,True,0.611474932213821,30.61831683168317,258.51930693069306,70.24306930693069,4.332107760735078,0.6589108910891089,5.679455445544553,1.5814356435643566,2.257920792079208,201.07079207920793,0.17194828296651962,1206.3336633663366,False,0.6102391891338603,34.64867806049888,282.45916585863733,115.3767317509133,1.356111021781048,0.5714528471163408,5.461576210420261,1.5432042588419166,1.1698772817975465,239.17029379903843,-1.7177221955044228,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
34,True,0.6247981354101781,29.625822261209255,236.01220535591708,107.27836169817182,-3.8588591138873802,0.5740699088379964,2.749650515442815,1.992236090238,1.3492357205754968,191.4063432522047,-5.50860853200796,1162.1582998271028,False,0.6764653447391649,25.65201044617234,225.16181911527653,89.64949406123755,-1.1253901542107303,0.6907808715719052,4.030673021497928,2.4967516047636678,1.3258936116194993,194.5988487552853,2.5019047882857004,-115.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
326,True,0.6812956432103018,27.955139693093145,228.77667568539096,91.81115800914306,2.335965351059049,0.7410517496883535,7.572919615407289,3.2367101475273663,1.5068932897495628,216.4079954107733,3.1209929610645544,1301.919414760774,False,0.6280717965221285,29.74503870164521,239.03914350213282,97.29621282288011,-5.769849683260821,1.2226854273577255,5.003706933738197,2.805929775060476,1.4276911346573273,203.20510295428303,-4.040895032302557,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
419,False,0.6527847329910887,23.389658212236657,248.0361182650432,61.442410030904995,-0.6105626500885144,0.9215050817174918,3.979077807436437,1.5643593426175937,1.0680755995371258,169.70669268311133,-1.328754064181979,1206.0088428398778,True,0.6851548135291229,32.64977869078432,260.76840209342384,109.26700916447787,4.084371550525834,0.31395303026107996,5.243450284633707,2.2612078060590144,1.974227403733063,245.28952014604724,3.3108707333135294,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,True,0.6892857193946837,6.55,79.55,17.95,2.968189978599548,0.0,0.55,0.55,0.44999999999999996,59.1,11.473047506809234,1373.2500000000002,False,0.6680205320843179,28.649902089696038,204.82310841900815,97.94769813672079,0.8634813231655009,0.40129422628900724,4.704105043699123,2.4057048949661413,1.2076470965564052,208.98907497905884,2.0056978297481693,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
427,False,0.6169451982205714,33.430843917949446,281.6596149862469,99.7870826312098,-0.25460393147142607,0.3479360525651103,3.8055845533134005,1.4271672818422925,1.4175678489726953,234.43953667121824,-1.9655655936770389,1131.3702084615,True,0.6855976832250738,37.2032150366125,265.08272002571414,127.08245396879171,-0.6628560343935705,1.0191184522137255,6.6742842274183145,2.8595073050013453,1.6210401853274374,268.0904235572129,-0.3210106256409923,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
181,True,0.7437467382133374,29.25976202270876,289.32629893978634,103.31367007682232,11.984812937995473,0.5314099766265535,5.192592415950571,2.4564919659620106,2.1728552502450373,270.67678090785915,12.562550172692601,1234.4127798042903,False,0.7324953211978436,32.96135992275111,241.64462266531132,136.73346022802363,2.6426692068283266,0.9125511713370218,4.725207059499409,2.8305265932878934,1.9663442695320152,254.52989675708602,6.291236741595435,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
165,False,0.6639077868686046,30.628930970004546,239.8587339984185,104.31797600480877,2.148684312985176,0.6022244122751346,5.595713535109499,2.214073860395764,1.7245693481472502,242.29462011241546,-0.020975685362729275,1061.1564019448097,True,0.638077897834766,37.42790917069035,301.86007844409477,101.54568944525063,-6.69045108670128,0.6257850863777514,5.752989283560156,2.6025393968939956,1.4762237890618828,232.58914009404657,-1.1715922515651822,-115.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
119,False,0.6147115970350112,33.29064524074423,239.81325918251747,98.53106633424221,-5.119242370628304,0.25024959258614177,5.81594583248126,2.766007707885977,1.3964374672834632,201.0284354958884,-1.0801520452083102,1163.138834363798,True,0.6396929919207697,35.92531330297789,303.4563195595728,91.35354610001295,-6.6324631648420125,1.3571324330117094,5.580859414619096,2.1433823497726596,1.1138244846687393,225.15602405279967,-2.418910455838101,-118.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
364,True,0.6090371220610862,21.00996677740864,218.08305647840535,45.37873754152824,-11.532984524470232,1.3289036544850499,7.923588039867108,4.790697674418604,1.3421926910299002,147.93355481727576,-4.581144990640819,769.1428571428571,False,0.6776012229526771,34.33528510764628,268.60653221391397,108.42347923277842,2.5246129695627,0.5105768511055871,4.185478336032673,1.7703024452700222,1.3291995818858353,245.54554669222065,4.318017521618963,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
80,True,0.6654726223249648,26.866086083269824,186.50419090161924,106.88725999149126,2.2813333154957904,0.5671875588106854,4.1692619837626115,1.8005333186052077,1.5287992984480112,197.02796691179736,2.6093910889829837,1128.9685344022114,False,0.6914070469467924,33.61741527731405,279.866289372389,137.65634543239335,4.1130245263047165,0.7899161345943433,4.865294190156595,2.044000377236109,1.8415980898275124,274.54633063034345,2.8790628140078516,-115.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
111,True,0.6164563140123493,33.899340747323485,273.8261172119948,98.18305726808885,-10.04907691726376,0.8759128365435356,6.637814723718387,4.217546028256255,0.7176038291735976,220.69579862865544,-4.384183693873578,1105.774798566547,False,0.6507203541995052,30.27596206679141,227.47440217550468,113.73078274210691,-1.0732428278941144,0.8674103897748869,5.406636668291046,2.7477633386911973,1.21102984349913,208.06460629105376,-2.7933421459330154,-115.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
438,True,0.6630802944160294,34.155270989884386,320.5435006945634,90.62750906169545,7.432811545153156,0.1963275531715356,4.456201431400357,1.364709081118445,2.7467257318690264,256.97796017764176,2.1823459755015455,1139.2674959171536,False,0.6657228502134113,28.12179316299486,237.3330580196256,100.44387174982151,2.6807273554633513,0.5321936809456276,4.1925139015014725,1.9650876764738383,1.4059454911935823,208.36758796313558,0.14761372467758713,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
439,False,0.682854946326139,33.66493645284725,320.1923468479996,93.89732001511162,8.435181798323931,0.15166208866901215,4.352413407197714,1.509240826804122,3.031851667739173,262.4430900059868,4.57057257097683,1217.695801955915,True,0.6977079432675675,33.56302006829451,274.27382414481036,100.12466044773208,5.20253665213883,0.1939835979049975,2.8359487673079364,1.276718290816464,1.8002770221542197,238.5000021638641,2.8048725928075213,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
74,False,0.6415413299250998,28.979009129499183,187.36966358323969,95.89088806043335,-1.9859602289776044,0.5913685081312131,5.6573681455137805,1.4993021722634114,1.6243162328700327,177.3949071156667,2.0331283975323564,1178.243672931044,True,0.6862863590289011,36.28553823216746,256.1367274110628,100.35689021225002,0.022271567669404923,0.3223399293017255,6.644635290012853,2.897550277482749,1.7471819889277482,229.23198028335466,4.088972373760502,-115.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
62,True,0.682543897235635,30.038685515970272,235.83261112527202,89.49834316974177,3.3278166528603688,1.2763867375149507,4.321758396894179,0.7651222525048529,1.6702221525068135,216.21346640261956,5.6671714307710195,1198.139310993902,False,0.6575192783735727,31.152410973062775,256.2524921352023,130.438659821019,4.19425496275938,0.4161581406790128,6.506277983952799,2.651672608712798,1.961541953211106,260.03207689510185,3.329251754885734,-115.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
459,False,0.7107864346076102,34.239545715844116,251.01078093930988,150.64169260372412,11.475371652965158,0.6478638994453169,5.05696595034468,1.8424978588793697,2.4377353598250124,273.40543154671565,5.29007809563115,1390.3535325688501,True,0.6730444693181827,27.622647164296755,203.03708870646122,89.41175302095337,-1.631858814649038,0.5101498215091879,5.303358672117464,3.241031277699571,0.9880748971825132,202.80924316468452,2.313427878963657,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
