,home_flag_passer,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,total_top_seconds_ewma,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense,roof_dome,roof_outdoors,surface_astroturf,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf
197,False,0.6639077868686046,30.628930970004546,239.8587339984185,104.31797600480877,2.148684312985176,0.6022244122751346,5.595713535109499,2.214073860395764,242.29462011241546,-0.020975685362729275,1061.1564019448097,True,0.638077897834766,37.42790917069035,301.86007844409477,101.54568944525063,-6.69045108670128,0.6257850863777514,5.752989283560156,2.6025393968939956,232.58914009404657,-1.1715922515651822,0,1,0,0,1,0,0
198,False,0.6639077868686046,30.628930970004546,239.8587339984185,104.31797600480877,2.148684312985176,0.6022244122751346,5.595713535109499,2.214073860395764,242.29462011241546,-0.020975685362729275,1061.1564019448097,True,0.638077897834766,37.42790917069035,301.86007844409477,101.54568944525063,-6.69045108670128,0.6257850863777514,5.752989283560156,2.6025393968939956,232.58914009404657,-1.1715922515651822,0,1,0,0,1,0,0
204,False,0.7690669581896231,28.928668065332054,198.6456343993255,110.439089429619,8.370035733733186,0.320817238877669,5.411266445755966,3.3303072488774736,250.63773259347855,12.769072709631724,1099.4775004411676,True,0.6911841698057508,30.80947421117961,256.67805243381895,111.55664375721871,1.0300920792773531,0.7000682981325518,4.683451307131261,2.098123041682999,225.2609870767263,1.949091613220356,1,0,0,0,0,0,1
205,False,0.7690669581896231,28.928668065332054,198.6456343993255,110.439089429619,8.370035733733186,0.320817238877669,5.411266445755966,3.3303072488774736,250.63773259347855,12.769072709631724,1099.4775004411676,True,0.6911841698057508,30.80947421117961,256.67805243381895,111.55664375721871,1.0300920792773531,0.7000682981325518,4.683451307131261,2.098123041682999,225.2609870767263,1.949091613220356,1,0,0,0,0,0,1
207,True,0.7886265157118867,26.92271338492222,212.1851083112161,93.46715421890967,10.483610674775418,0.1802643897302281,4.792978224863887,3.03225867000467,245.78009959329995,15.268366347491792,1221.500652942608,False,0.6647156501895105,28.914386168635648,233.55083536931093,101.26737073124686,-0.8442658823274135,0.782664145597196,5.11656278497985,2.368082458339661,204.08706464545122,1.4623073232475927,0,1,0,1,0,0,0
208,True,0.7886265157118867,26.92271338492222,212.1851083112161,93.46715421890967,10.483610674775418,0.1802643897302281,4.792978224863887,3.03225867000467,245.78009959329995,15.268366347491792,1221.500652942608,False,0.6647156501895105,28.914386168635648,233.55083536931093,101.26737073124686,-0.8442658823274135,0.782664145597196,5.11656278497985,2.368082458339661,204.08706464545122,1.4623073232475927,0,1,0,1,0,0,0
209,True,0.7872574308780461,26.030277185227252,226.93080853104652,90.40331173222029,9.559388825680108,0.3667581915959731,5.522591134219545,3.7074341249331053,254.02030148939807,16.052266504295922,1204.323890539936,False,0.6763608423515591,27.30592150025156,212.6338224945909,90.21221075272892,0.7523879453055428,0.8057085064620546,4.18568116624606,2.167802018072746,186.759254932711,-0.7800780555766926,0,1,0,1,0,0,0
210,True,0.7872574308780461,26.030277185227252,226.93080853104652,90.40331173222029,9.559388825680108,0.3667581915959731,5.522591134219545,3.7074341249331053,254.02030148939807,16.052266504295922,1204.323890539936,False,0.6763608423515591,27.30592150025156,212.6338224945909,90.21221075272892,0.7523879453055428,0.8057085064620546,4.18568116624606,2.167802018072746,186.759254932711,-0.7800780555766926,0,1,0,1,0,0,0
211,False,0.763611154605454,26.458819940715543,245.00375764921824,94.88443033327889,7.571788373283729,0.5045294492717183,5.626458596840016,4.206216232685125,255.10370962440538,13.718946698315266,1239.9340842329564,True,0.6930844900264634,35.271858637353446,278.66377164509106,127.50748054921657,-4.326531790111725,0.9661328676524583,6.369601594171336,3.3542676464495207,258.87134044573514,1.5209239655255513,0,1,0,0,1,0,0
212,False,0.763611154605454,26.458819940715543,245.00375764921824,94.88443033327889,7.571788373283729,0.5045294492717183,5.626458596840016,4.206216232685125,255.10370962440538,13.718946698315266,1239.9340842329564,True,0.6930844900264634,35.271858637353446,278.66377164509106,127.50748054921657,-4.326531790111725,0.9661328676524583,6.369601594171336,3.3542676464495207,258.87134044573514,1.5209239655255513,0,1,0,0,1,0,0
216,True,0.7184967526262529,29.932589184460067,284.87278426972983,108.47093720019141,8.69625488549236,0.47204416389553655,4.908196787544622,2.6886886935809162,271.6325022026929,9.724756074108678,1276.7812840812085,False,0.6188228317435703,27.97777058309442,234.54293104318094,85.90321949819584,-1.811980124157714,0.9946349751956973,4.6793795055842935,1.6024110393541833,196.49236294950612,-3.5416698900406844,0,1,0,1,0,0,0
217,True,0.7184967526262529,29.932589184460067,284.87278426972983,108.47093720019141,8.69625488549236,0.47204416389553655,4.908196787544622,2.6886886935809162,271.6325022026929,9.724756074108678,1276.7812840812085,False,0.6188228317435703,27.97777058309442,234.54293104318094,85.90321949819584,-1.811980124157714,0.9946349751956973,4.6793795055842935,1.6024110393541833,196.49236294950612,-3.5416698900406844,0,1,0,1,0,0,0
219,True,0.5366666644811631,18.3,158.60000000000002,17.05,-2.795179009437561,0.0,2.1,1.1,85.7,-9.843759536743164,1258.3000000000002,False,0.6643001974607045,34.93735987929848,301.6438665599743,121.02491070993975,4.093630956601401,0.9026245160275354,4.137100457339465,1.339396328292179,260.31300108473346,1.04143915830705,0,0,1,0,0,0,0
220,True,0.5366666644811631,18.3,158.60000000000002,17.05,-2.795179009437561,0.0,2.1,1.1,85.7,-9.843759536743164,1258.3000000000002,False,0.6643001974607045,34.93735987929848,301.6438665599743,121.02491070993975,4.093630956601401,0.9026245160275354,4.137100457339465,1.339396328292179,260.31300108473346,1.04143915830705,0,0,1,0,0,0,0
229,False,0.7160039440138369,37.28689633536597,279.64524225015197,122.01501931334681,10.045558007099435,0.5415776161251741,4.375208329248446,1.37799258838062,272.1436050273524,5.339755059300957,1246.0804494029526,True,0.6929467599446305,30.529074679109044,240.51005884045367,101.56818552159177,5.2542782293666175,0.6335514996916517,2.8813841094672226,1.577685335744356,229.78228548894282,4.4554295305046425,0,1,0,0,1,0,0
230,False,0.7160039440138369,37.28689633536597,279.64524225015197,122.01501931334681,10.045558007099435,0.5415776161251741,4.375208329248446,1.37799258838062,272.1436050273524,5.339755059300957,1246.0804494029526,True,0.6929467599446305,30.529074679109044,240.51005884045367,101.56818552159177,5.2542782293666175,0.6335514996916517,2.8813841094672226,1.577685335744356,229.78228548894282,4.4554295305046425,0,1,0,0,1,0,0
232,False,0.7159506682599228,34.88303887555407,245.47484181732543,127.90100231212821,10.876249427406577,0.3043077074158802,3.8165283637969614,1.0152417655851032,267.9843733104319,4.504091838358812,1184.950934433572,True,0.5792440923996689,31.25099076506068,282.9888034094288,102.37107883022675,-2.444889088679541,0.4291536494982004,8.644849076715069,4.785217529181517,220.96358908926183,-5.875149662820655,0,1,0,0,1,0,0
233,False,0.7159506682599228,34.88303887555407,245.47484181732543,127.90100231212821,10.876249427406577,0.3043077074158802,3.8165283637969614,1.0152417655851032,267.9843733104319,4.504091838358812,1184.950934433572,True,0.5792440923996689,31.25099076506068,282.9888034094288,102.37107883022675,-2.444889088679541,0.4291536494982004,8.644849076715069,4.785217529181517,220.96358908926183,-5.875149662820655,0,1,0,0,1,0,0
234,True,0.7021233210589504,33.544619179397415,238.3141636180409,113.36321632976902,7.404379464055696,0.6900858759821837,4.768288322323413,1.2392790097328763,249.78754291580935,2.7894063400823375,1215.6752476881968,False,0.67134757259983,33.77446616979206,263.5624951121885,100.53335942447377,3.2592332079724424,0.5693815392791084,4.393349658615266,1.7331246226083055,233.65286405575264,-0.1468168473506282,0,0,0,0,0,1,0
235,True,0.7021233210589504,33.544619179397415,238.3141636180409,113.36321632976902,7.404379464055696,0.6900858759821837,4.768288322323413,1.2392790097328763,249.78754291580935,2.7894063400823375,1215.6752476881968,False,0.67134757259983,33.77446616979206,263.5624951121885,100.53335942447377,3.2592332079724424,0.5693815392791084,4.393349658615266,1.7331246226083055,233.65286405575264,-0.1468168473506282,0,0,0,0,0,1,0
240,True,0.6987625343839504,36.81361790774736,322.5365331813238,130.19268599644323,4.950595052134739,0.9907424615985362,6.6406083304772725,2.0519917756860875,301.5028017915411,2.988816941005818,1256.3963609219227,False,0.6133866065984876,26.758946771429517,183.65368859934864,91.37574592358708,-3.151044787251396,0.5408713787253221,5.009546740893513,2.4284651197636924,176.30411342871471,-5.908443008783996,0,0,0,0,0,1,0
241,True,0.6987625343839504,36.81361790774736,322.5365331813238,130.19268599644323,4.950595052134739,0.9907424615985362,6.6406083304772725,2.0519917756860875,301.5028017915411,2.988816941005818,1256.3963609219227,False,0.6133866065984876,26.758946771429517,183.65368859934864,91.37574592358708,-3.151044787251396,0.5408713787253221,5.009546740893513,2.4284651197636924,176.30411342871471,-5.908443008783996,0,0,0,0,0,1,0
242,True,0.6806728994344156,37.043151230489045,313.5329540142561,135.37918695359508,4.1783148514208,0.7990601944124229,7.097087750632988,2.0419327524536914,300.05120956309236,1.624343716959092,1233.489819850207,False,0.6424384320254224,28.60576381887934,235.4853972098914,102.18162000137056,-5.190279531485972,1.6031383875307461,6.064406699873317,3.001787743396022,194.58520504341874,-3.4478916779557958,0,0,0,0,0,1,0
243,True,0.6806728994344156,37.043151230489045,313.5329540142561,135.37918695359508,4.1783148514208,0.7990601944124229,7.097087750632988,2.0419327524536914,300.05120956309236,1.624343716959092,1233.489819850207,False,0.6424384320254224,28.60576381887934,235.4853972098914,102.18162000137056,-5.190279531485972,1.6031383875307461,6.064406699873317,3.001787743396022,194.58520504341874,-3.4478916779557958,0,0,0,0,0,1,0
244,True,0.6237101580038225,35.5267096390084,298.9659525883962,140.64946880051903,2.615986676243479,1.1205709473485965,7.5611272602506245,2.5689899017849513,257.7019421199948,-1.0137071304245178,1292.8332453025098,False,0.649001808621553,28.073711334185855,232.2599299232006,101.9997577794529,-5.311966053653482,1.514946918093134,5.412052633178498,2.5577405752618034,190.9374728308451,-3.3996070867269244,0,1,0,0,1,0,0
245,True,0.6237101580038225,35.5267096390084,298.9659525883962,140.64946880051903,2.615986676243479,1.1205709473485965,7.5611272602506245,2.5689899017849513,257.7019421199948,-1.0137071304245178,1292.8332453025098,False,0.649001808621553,28.073711334185855,232.2599299232006,101.9997577794529,-5.311966053653482,1.514946918093134,5.412052633178498,2.5577405752618034,190.9374728308451,-3.3996070867269244,0,1,0,0,1,0,0
251,True,0.7212406595754465,29.732318974137765,242.35038528656304,114.44901080370973,-4.8272111372714805,1.8791200172545635,5.215113429148448,3.095429501382326,223.34232662104668,0.151417671944594,1190.35562047803,False,0.7190187614233554,28.858063327003613,196.63297052435803,107.45163410642324,4.108973137323572,0.5389848707638797,4.181911047651175,1.6205524964846034,217.9642310349254,3.917283489363713,1,0,0,0,1,0,0
252,True,0.7212406595754465,29.732318974137765,242.35038528656304,114.44901080370973,-4.8272111372714805,1.8791200172545635,5.215113429148448,3.095429501382326,223.34232662104668,0.151417671944594,1190.35562047803,False,0.7190187614233554,28.858063327003613,196.63297052435803,107.45163410642324,4.108973137323572,0.5389848707638797,4.181911047651175,1.6205524964846034,217.9642310349254,3.917283489363713,1,0,0,0,1,0,0
254,True,0.7082010541998018,24.898963167127334,159.65718425250142,104.26341504285645,-4.939779219637313,1.2530099899334899,4.792288762083111,2.3745523898542746,175.94231839306892,-1.290360211697251,1027.1795429632973,False,0.6423318181968384,34.25677318580925,332.67583690663525,104.363779756593,2.4707949864537944,0.8809855195892099,4.389789447859346,1.1925955123571075,255.04922354800755,0.9328790161843515,1,0,0,0,1,0,0
255,True,0.7082010541998018,24.898963167127334,159.65718425250142,104.26341504285645,-4.939779219637313,1.2530099899334899,4.792288762083111,2.3745523898542746,175.94231839306892,-1.290360211697251,1027.1795429632973,False,0.6423318181968384,34.25677318580925,332.67583690663525,104.363779756593,2.4707949864537944,0.8809855195892099,4.389789447859346,1.1925955123571075,255.04922354800755,0.9328790161843515,1,0,0,0,1,0,0
256,False,0.7207040024150817,27.879512184073803,160.19018612572512,125.13393022421758,-1.2232213516379626,1.195448997899507,4.384534431181068,2.289339916092355,200.52596171807073,-0.648723817632194,1087.1999683618492,True,0.5914774510722365,33.10190290884228,288.59581054680774,92.67816020866418,-1.9072412120815172,0.5848053356144979,8.068039464577854,4.2281208253198574,223.78554310934055,-6.288113730487258,0,1,0,0,1,0,0
257,False,0.7207040024150817,27.879512184073803,160.19018612572512,125.13393022421758,-1.2232213516379626,1.195448997899507,4.384534431181068,2.289339916092355,200.52596171807073,-0.648723817632194,1087.1999683618492,True,0.5914774510722365,33.10190290884228,288.59581054680774,92.67816020866418,-1.9072412120815172,0.5848053356144979,8.068039464577854,4.2281208253198574,223.78554310934055,-6.288113730487258,0,1,0,0,1,0,0
261,True,0.7166768069588128,30.779778630488817,172.70326299841255,128.56621388086842,-7.909232094673409,0.9134477738067893,8.152400805672395,4.726257138338929,205.95400433904206,1.1037724742942976,1137.1282141902739,False,0.6008002246955533,36.74927664954622,322.4164882709413,102.81921772510609,-3.0412412184612094,0.7725943573726289,7.673629428758268,3.855973014018163,234.48659724020231,-4.409469803173362,1,0,0,0,1,0,0
262,True,0.7166768069588128,30.779778630488817,172.70326299841255,128.56621388086842,-7.909232094673409,0.9134477738067893,8.152400805672395,4.726257138338929,205.95400433904206,1.1037724742942976,1137.1282141902739,False,0.6008002246955533,36.74927664954622,322.4164882709413,102.81921772510609,-3.0412412184612094,0.7725943573726289,7.673629428758268,3.855973014018163,234.48659724020231,-4.409469803173362,1,0,0,0,1,0,0
269,False,0.7228567390773243,28.645261857610635,215.0466069292759,121.09086096351051,6.513306127249293,0.5219505499892159,3.8771788788455126,1.6619281974863238,236.60796847120645,4.98493933521068,1236.1281935648321,True,0.6531194160851733,28.768424577276853,255.06669100178405,78.41763033179998,0.36685721600687315,0.7550041455432026,4.558493322734577,2.465493122160253,191.64687011719943,-0.7357092238048639,0,0,0,1,0,0,0
270,False,0.7228567390773243,28.645261857610635,215.0466069292759,121.09086096351051,6.513306127249293,0.5219505499892159,3.8771788788455126,1.6619281974863238,236.60796847120645,4.98493933521068,1236.1281935648321,True,0.6531194160851733,28.768424577276853,255.06669100178405,78.41763033179998,0.36685721600687315,0.7550041455432026,4.558493322734577,2.465493122160253,191.64687011719943,-0.7357092238048639,0,0,0,1,0,0,0
271,False,0.6974399637892197,27.43872689739703,233.73538851078928,101.32743605457536,2.959836685177249,0.9058510466729026,4.428548850111279,2.2692062058510465,221.90492371705963,1.6407303481226099,1168.0444473115504,True,0.664165135708421,31.31285164469283,255.84557657914672,99.85969444007385,3.702700716913575,0.7877493510332545,3.862744734436736,2.1470455553329995,223.9203729306146,2.0130722464069106,0,1,0,0,1,0,0
272,False,0.6974399637892197,27.43872689739703,233.73538851078928,101.32743605457536,2.959836685177249,0.9058510466729026,4.428548850111279,2.2692062058510465,221.90492371705963,1.6407303481226099,1168.0444473115504,True,0.664165135708421,31.31285164469283,255.84557657914672,99.85969444007385,3.702700716913575,0.7877493510332545,3.862744734436736,2.1470455553329995,223.9203729306146,2.0130722464069106,0,1,0,0,1,0,0
273,True,0.6815700984851701,25.405332706936427,205.36588942398916,104.86293455435393,4.100420562605243,0.6875773333364164,3.84336613438798,2.204338324514312,207.71120336894177,-0.4799117428275794,1127.0705663591943,False,0.7168189769812414,27.12171795659986,178.76592509100223,103.70888298709414,-2.630073251526975,0.8174731004751038,5.184593212123736,2.156491555493562,191.11586622108854,3.7773718734190513,0,1,0,0,0,0,0
274,True,0.6815700984851701,25.405332706936427,205.36588942398916,104.86293455435393,4.100420562605243,0.6875773333364164,3.84336613438798,2.204338324514312,207.71120336894177,-0.4799117428275794,1127.0705663591943,False,0.7168189769812414,27.12171795659986,178.76592509100223,103.70888298709414,-2.630073251526975,0.8174731004751038,5.184593212123736,2.156491555493562,191.11586622108854,3.7773718734190513,0,1,0,0,0,0,0
275,False,0.7277638743948625,25.540622381972188,188.902300829083,119.45442603724102,5.352372136837938,0.5311501763797737,4.106505912948619,2.3853551901978234,222.56471924701668,3.825020553169529,1121.366891690584,True,0.7259490116082125,28.387621414062615,203.13670966911175,104.80268362291189,3.5552443446831328,0.19345321328737944,4.299243415307975,1.9096648427887837,206.17147690434118,6.49151655232712,0,1,0,0,1,0,0
276,False,0.7277638743948625,25.540622381972188,188.902300829083,119.45442603724102,5.352372136837938,0.5311501763797737,4.106505912948619,2.3853551901978234,222.56471924701668,3.825020553169529,1121.366891690584,True,0.7259490116082125,28.387621414062615,203.13670966911175,104.80268362291189,3.5552443446831328,0.19345321328737944,4.299243415307975,1.9096648427887837,206.17147690434118,6.49151655232712,0,1,0,0,1,0,0
